corp_code,corp_name,stock_code,stage,stage_reason,risk_score,status,status_code,end_date,capital_total,capital_impaired,부채비율,유동비율,이자보상배율,fs_missing,induty_code,is_b2b_industry,final_distress_label,NO,기업명,기업코드,ESG등급,환경,사회,지배구조,평가년도,ESG 등급조정,환경 등급조정,사회 등급조정,지배구조 등급조정
00170558,코웨이,021240,0,정상,0.0,계속사업자,01,,2183920297656.0,False,91.36802561415293,104.41968603514016,,False,969,False,False,230,코웨이,021240,A,A,A+,B+,2025,,,,
00269940,하나투어,039130,1,부채비율≥200%;,25.0,계속사업자,01,,124312563243.0,False,274.02314328530395,111.52192120938112,,False,75210,True,False,150,하나투어,039130,B+,A,A,B+,2025,,,,
00138260,SIMPAC,009160,1,유동비율<100%;,25.0,계속사업자,01,,572647906046.0,False,87.45680546132476,80.82434028949686,,False,24113,False,False,944,SIMPAC,009160,D,C,C,D,2025,,,,
00164724,현대엘리베이터,017800,0,정상,0.0,계속사업자,01,,1287486290395.0,False,114.58905866161676,125.56038562048144,,False,29162,False,False,45,현대엘리베이터,017800,A+,A+,A+,A,2025,,,,
00148364,하림지주,003380,1,유동비율<100%;,25.0,계속사업자,01,,1463939000000.0,False,89.11600824897758,10.696207387806988,,False,64992,False,False,148,하림지주,003380,B+,A,A,B,2025,,,,
00997812,코미코,183300,1,유동비율<100%;,25.0,계속사업자,01,,329366507408.0,False,76.96722975720591,87.51218787309666,,False,29271,False,False,243,코미코,183300,B,A,B+,C,2025,,,,
00139764,에넥스,011090,1,부채비율≥200%;유동비율<100%;,25.0,계속사업자,01,,40717160732.0,False,212.4873646776752,66.10799106230273,,False,32021,False,False,478,에넥스,011090,D,C,D,D,2025,,,,
00105606,금호에이치티,214330,0,정상,0.0,계속사업자,01,,252801889909.0,False,26.65140407939702,232.59151449457505,,False,303,False,False,865,금호에이치티,214330,D,C,C,D,2025,,,,
00133618,세기상사,002420,1,유동비율<100%;,25.0,계속사업자,01,,24547378493.0,False,100.82381423766968,27.4058072148468,,False,477,False,False,575,세기상사,002420,C,D,D,B,2025,,,,
00133812,세방,004360,0,정상,0.0,계속사업자,01,,648556276941.0,False,30.152572666841987,100.5248741517965,,False,49301,False,False,574,세방,004360,B,B+,B+,C,2025,,,,
00666064,셀바스AI,108860,1,유동비율<100%;,25.0,계속사업자,01,,113840701330.0,False,18.346854649511847,84.58266004065631,,False,5822,False,False,562,셀바스AI,108860,D,D,D,D,2025,,,,
00158112,한국수출포장공업,002200,0,정상,0.0,계속사업자,01,,275452188131.0,False,20.866870657663608,325.8837758053681,,False,1721,False,False,136,한국수출포장공업,002200,C,C,C,B,2025,,,,
01397620,루닛,328130,1,유동비율<100%;,25.0,계속사업자,01,,156731774386.0,False,130.3640800357397,16.16996877031305,,False,58222,False,False,712,루닛,328130,C,C,B+,D,2025,,,,
00163196,한일철강,002220,1,유동비율<100%;,25.0,계속사업자,01,,156433918199.0,False,107.36618012171844,66.63564618335778,,False,2419,False,False,82,한일철강,002220,D,D,D,D,2025,,,,
00109718,사조대림,003960,1,유동비율<100%;,25.0,계속사업자,01,,618661690063.0,False,81.16796177210588,86.87214331264283,,False,10211,False,False,644,사조대림,003960,A,A,A,B+,2025,,,,
00423690,삼성출판사,068290,0,정상,0.0,계속사업자,01,,164043724555.0,False,18.73671283761593,463.1533200473119,,False,5811,False,False,625,삼성출판사,068290,C,D,C,B,2025,,,,
00152039,SG글로벌,001380,0,정상,0.0,계속사업자,01,,144379071167.0,False,27.27907703772657,222.0540350507827,,False,303,False,False,948,SG글로벌,001380,D,C,D,D,2025,,,,
00587466,KPX홀딩스,092230,0,정상,0.0,계속사업자,01,,604219003749.0,False,3.5040559397557742,1901.7426160377704,,False,201,False,False,999,KPX홀딩스,092230,C,C,B,D,2025,,,,
00141413,영화금속,012280,0,정상,0.0,계속사업자,01,,81542810935.0,False,189.5314307599666,115.4081916435702,,False,303,False,False,431,영화금속,012280,C,C,C,C,2025,,,,
01128613,화승엔터프라이즈,241590,0,정상,0.0,계속사업자,01,,329007141382.0,False,10.151496358925924,309.9007835354907,,False,15219,False,False,24,화승엔터프라이즈,241590,B+,B,A,B+,2025,,,,
00796994,조선선재,120030,0,정상,0.0,계속사업자,01,,163891234834.0,False,5.9636539189540345,1813.1759540303392,,False,2599,False,False,304,조선선재,120030,D,D,D,C,2025,,,,
00353878,다스코,058730,0,정상,0.0,계속사업자,01,,136631611092.0,False,130.9496303417855,106.1102703210424,,False,25112,False,False,829,다스코,058730,C,C,C,C,2025,,,,
00819073,인크로스,216050,0,정상,0.0,계속사업자,01,,128526862047.0,False,126.37978356586774,169.7668321904397,,False,71310,True,False,346,인크로스,216050,B,D,B,B,2025,,,,
00122579,BYC,001460,0,정상,0.0,계속사업자,01,,558362461661.0,False,37.5390166084011,203.4803684433708,,False,14120,False,False,1083,BYC,001460,D,D,D,C,2025,,,,
00156354,지엠비코리아,013870,0,정상,0.0,계속사업자,01,,265067087368.0,False,113.3530104029328,103.24706949037714,,False,303,False,False,292,지엠비코리아,013870,D,C,C,D,2025,,,,
00108612,DS단석,017860,1,유동비율<100%;,25.0,계속사업자,01,,278518736519.0,False,157.51788239426816,82.93449295678845,,False,204,False,False,1060,DS단석,017860,B+,B,B+,B+,2025,,,,
00149293,신한은행,000010,1,부채비율≥200%;,25.0,계속사업자,01,,34549588000000.0,False,1490.2698405549727,,,False,64121,False,False,527,신한은행,000010,등급없음,등급없음,등급없음,A,2025,,,,
00138279,S-Oil,010950,1,유동비율<100%;,25.0,계속사업자,01,,8880216000000.0,False,198.6420150140492,70.43132434716321,,False,19210,False,False,954,S-Oil,010950,A,B+,A+,A,2025,,,,
00160418,한국무브넥스,010100,0,정상,0.0,계속사업자,01,,294086907643.0,False,,137.24641299342443,,False,303,False,False,138,한국무브넥스,010100,C,B,B,D,2025,,,,
00145552,이수화학,005950,1,유동비율<100%;,25.0,계속사업자,01,,288764373000.0,False,127.78960547186338,70.21981920838553,,False,20111,False,False,361,이수화학,005950,C,B,B+,D,2025,,,,
00116949,DN오토모티브,007340,1,유동비율<100%;,25.0,계속사업자,01,,1295607521000.0,False,48.50326945578144,61.13225727811986,,False,28202,False,False,1064,DN오토모티브,007340,C,B,B+,D,2025,,,,
00176914,다우기술,023590,0,정상,0.0,계속사업자,01,,787879637889.0,False,68.64215771244399,113.57123662187604,,False,631,False,False,827,다우기술,023590,A,A+,A+,B+,2025,,,,
00160232,KSS해운,044450,1,부채비율≥200%;유동비율<100%;,25.0,계속사업자,01,,543616809979.0,False,255.6249254465993,21.67878528896394,,False,50112,False,False,997,KSS해운,044450,B+,B+,A,B,2025,,,,
00508344,SK디앤디,210980,0,정상,0.0,계속사업자,01,,578417644764.0,False,155.40117753059673,116.42217100190328,,False,68122,False,False,937,SK디앤디,210980,A,A+,A+,A,2025,,,,
00111722,미래에셋증권,006800,1,부채비율≥200%;,25.0,계속사업자,01,,10413911000000.0,False,944.6368035985712,,,False,66121,False,False,677,미래에셋증권,006800,B,A,A,C,2025,통합 등급조정(2025.11.),,,지배구조 등급조정(2025.11.)
00128227,삼정펄프,009770,0,정상,0.0,계속사업자,01,,287044989719.0,False,12.26660665858309,1148.654562249119,,False,171,False,False,608,삼정펄프,009770,D,C,C,D,2025,,,,
01080252,넥스틴,348210,0,정상,0.0,계속사업자,01,,167730725575.0,False,28.050347780175933,304.2811711194874,,False,29271,False,False,843,넥스틴,348210,B+,B+,A,B+,2025,,,,
00158316,NICE,034310,1,유동비율<100%;,25.0,계속사업자,01,,243416141211.0,False,84.92681230280634,18.457109792255867,,False,715,True,False,963,NICE,034310,B+,B,A,B+,2025,,,,
00583424,아모레퍼시픽,090430,0,정상,0.0,계속사업자,01,,5057271330084.0,False,11.23081716783359,278.63123100614393,,False,20423,False,False,507,아모레퍼시픽,090430,A,A,A+,A,2025,,,,
00113997,롯데에너지머티리얼즈,020150,0,정상,0.0,계속사업자,01,,848011290503.0,False,23.262663823495654,154.4402173547989,,False,2629,False,False,722,롯데에너지머티리얼즈,020150,B+,B+,B+,B,2025,,,,
00173032,동화기업,025900,1,유동비율<100%;,25.0,계속사업자,01,,871205775662.0,False,102.29323483947508,26.100518264590256,,False,16212,False,False,750,동화기업,025900,C,B,B+,D,2025,,,,
00480455,STX엔진,077970,1,부채비율≥200%;유동비율<100%;,25.0,계속사업자,01,,318022258463.0,False,253.9797581639942,94.52937223437551,,False,29111,False,False,917,STX엔진,077970,C,C,B,D,2025,,,,
00228350,신화인터텍,056700,1,유동비율<100%;,25.0,계속사업자,01,,91736017402.0,False,73.62577534516718,86.85052250760542,,False,2229,False,False,522,신화인터텍,056700,C,C,C,B,2025,,,,
00106313,금호건설,002990,1,부채비율≥200%;유동비율<100%;,25.0,계속사업자,01,,248576864500.0,False,499.4316100447072,89.03808847193088,,False,41112,False,False,867,금호건설,002990,C,B,C,C,2025,,,사회 등급조정(2026.01.),
00828789,대성산업,128820,1,유동비율<100%;,25.0,계속사업자,01,,561706839372.0,False,75.41250756526136,61.13528668872996,,False,477,False,False,813,대성산업,128820,C,C,B,D,2025,,,,
00125576,체시스,033250,1,유동비율<100%;,25.0,계속사업자,01,,43132749633.0,False,69.06316746430919,71.81808537564093,,False,303,False,False,277,체시스,033250,D,C,D,D,2025,,,,
00855163,미원화학,134380,0,정상,0.0,계속사업자,01,,173551942637.0,False,12.781159954167505,1252.8059420125612,,False,20421,False,False,671,미원화학,134380,C,C,C,B,2025,,,,
00127255,삼영,003720,0,정상,0.0,계속사업자,01,,85662377205.0,False,75.72598251010677,155.27153043518325,,False,2221,False,False,616,삼영,003720,D,C,D,D,2025,,,,
00114552,도화엔지니어링,002150,0,정상,0.0,계속사업자,01,,272135534236.0,False,128.7371445414329,104.01654494472152,,False,72121,True,False,777,도화엔지니어링,002150,C,C,C,C,2025,,,,
00116301,NI스틸,008260,0,정상,0.0,계속사업자,01,,254522399415.0,False,,,,False,2419,False,False,961,NI스틸,008260,D,D,C,C,2025,,,,
00121570,문배철강,008420,0,정상,0.0,계속사업자,01,,185995113545.0,False,,137.04757709018983,,False,2419,False,False,683,문배철강,008420,D,D,C,D,2025,,,,
00142865,WISCOM,024070,0,정상,0.0,계속사업자,01,,87650301421.0,False,14.042478949252168,477.36426987688674,,False,22299,False,False,911,WISCOM,024070,C,C,D,B,2025,,,,
00490151,파트론,091700,0,정상,0.0,계속사업자,01,,511162910622.0,False,38.81508497135877,196.0995345988721,,False,2629,False,False,187,파트론,091700,D,C,D,D,2025,,,,
01350869,우리금융지주,316140,0,정상,0.0,계속사업자,01,,23949944000000.0,False,14.381778930255535,,,False,64992,False,False,417,우리금융지주,316140,A,A+,A,B+,2025,,,사회 등급조정(2026.04.),
00180795,인팩,023810,1,유동비율<100%;,25.0,계속사업자,01,,116049899400.0,False,118.19228795988082,81.99062969261418,,False,303,False,False,341,인팩,023810,C,C,C,C,2025,,,,
00646732,진양홀딩스,100250,0,정상,0.0,계속사업자,01,,252597265693.0,False,11.086960348587846,319.981559668631,,False,222,False,False,287,진양홀딩스,100250,D,D,D,D,2025,,,,
00564562,엠씨넥스,097520,0,정상,0.0,계속사업자,01,,330418548290.0,False,42.431128390210624,183.2204160273115,,False,26519,False,False,438,엠씨넥스,097520,B+,B,A,B+,2025,,,,
00353762,키이스트,054780,0,정상,0.0,계속사업자,01,,39190602937.0,False,48.899268816574576,163.19369896682875,,False,59130,False,False,216,키이스트,054780,D,D,D,D,2025,,,,
00102113,경인양행,012610,0,정상,0.0,계속사업자,01,,206015376173.0,False,71.63407751228871,113.11293924988048,,False,20132,False,False,894,경인양행,012610,B,B+,B+,C,2025,,,,
00145598,이연제약,102460,1,유동비율<100%;,25.0,계속사업자,01,,223313084815.0,False,109.254259835746,53.15940966382728,,False,212,False,False,356,이연제약,102460,C,D,D,B,2025,,,,
00409672,티비에이치글로벌,084870,0,정상,0.0,계속사업자,01,,60490083749.0,False,66.2695007835275,210.5983676470216,,False,141,False,False,200,티비에이치글로벌,084870,D,D,C,C,2025,,,,
00138057,써니전자,004770,0,정상,0.0,계속사업자,01,,84787361947.0,False,1.4506413771534017,8197.263900988206,,False,262,False,False,517,써니전자,004770,D,C,D,D,2025,,,,
00468374,원익QnC,074600,1,유동비율<100%;,25.0,계속사업자,01,,436148813169.0,False,59.94567115070695,51.943051117602735,,False,2312,False,False,400,원익QnC,074600,C,B+,A,D,2025,,,,
00159971,KC그린홀딩스,009440,1,유동비율<100%;,25.0,계속사업자,01,,78867709066.0,False,44.1585662667789,38.60308279662004,,False,64992,False,False,1011,KC그린홀딩스,009440,D,C,C,D,2025,,,,
00367710,동인기연,111380,0,정상,0.0,계속사업자,01,,160210431488.0,False,75.49726250194868,161.72935046022815,,False,151,False,False,755,동인기연,111380,C,D,D,B,2025,,,,
00117744,메리츠화재해상보험,000060,1,부채비율≥200%;,25.0,계속사업자,01,,5854318798795.0,False,655.7291252001776,,,False,65121,False,False,700,메리츠화재해상보험,000060,등급없음,등급없음,등급없음,B+,2025,,,,
00692254,아이패밀리에스씨,114840,0,정상,0.0,계속사업자,01,,108900512601.0,False,34.78304932758615,306.7259090686288,,False,204,False,False,487,아이패밀리에스씨,114840,C,D,D,B,2025,,,,
00126201,삼성공조,006660,0,정상,0.0,계속사업자,01,,254439119683.0,False,9.234051337809982,902.4809136572665,,False,30399,False,False,635,삼성공조,006660,D,D,C,C,2025,,,,
00266961,NAVER,035420,0,정상,0.0,계속사업자,01,,15729782986276.0,False,29.31646031178809,126.59852849602972,,False,63120,False,False,969,NAVER,035420,A,A,A+,A,2025,,,,
00122694,범양건영,002410,2,완전자본잠식(자본총계<0),60.0,계속사업자,01,,-85523162262.0,True,-140.8770002691227,14.196186488512003,,False,411,False,False,665,범양건영,002410,D,D,D,D,2025,,,,
00858364,BNK금융지주,138930,0,정상,0.0,계속사업자,01,,5257339255199.0,False,38.23725487045648,,,False,64992,False,False,1086,BNK금융지주,138930,A,A+,A+,A,2025,,,,
00161693,한샘,009240,0,정상,0.0,계속사업자,01,,388338654493.0,False,121.47910262497535,132.2702951333533,,False,46431,True,False,104,한샘,009240,B+,A,A+,B,2025,,,,
00124780,사조씨푸드,014710,1,유동비율<100%;,25.0,계속사업자,01,,207799931562.0,False,67.1545549120473,70.84906530569664,,False,102,False,False,641,사조씨푸드,014710,B,B,B+,B,2025,,,,
00139214,삼성화재해상보험,000810,1,부채비율≥200%;,25.0,계속사업자,01,,20627777238043.0,False,354.77049415758023,,,False,65121,False,False,623,삼성화재해상보험,000810,A,A,A+,A,2025,,,,
00166500,화천기계,010660,0,정상,0.0,계속사업자,01,,141822810498.0,False,23.37705343913456,194.12487614933943,,False,29223,False,False,18,화천기계,010660,D,D,D,D,2025,,,,
01135941,원익IPS,240810,0,정상,0.0,계속사업자,01,,966016425991.0,False,20.3055345982106,365.9794692310892,,False,292,False,False,401,원익IPS,240810,B,B+,A,C,2025,,,,
00165103,푸드웰,005670,1,유동비율<100%;,25.0,계속사업자,01,,77413576985.0,False,64.02605118169893,82.08330945301898,,False,1030,False,False,171,푸드웰,005670,D,C,C,D,2025,,,,
00535676,테크윙,089030,0,정상,0.0,계속사업자,01,,214182639453.0,False,194.04233699351715,171.0035674859859,,False,29271,False,False,205,테크윙,089030,D,C,C,D,2025,,,,
00878696,에스케이바이오팜,326030,0,정상,0.0,계속사업자,01,,799168921654.0,False,19.55781832738361,512.8001870763657,,False,7011,False,False,468,에스케이바이오팜,326030,A,A,A,A,2025,,,,
00181943,에스제이엠홀딩스,025530,1,유동비율<100%;,25.0,계속사업자,01,,173256919555.0,False,8.54514889507785,70.32375332632694,20.67450985074321,False,452,False,False,469,에스제이엠홀딩스,025530,C,C,C,C,2025,,,,
00595191,후성,093370,1,유동비율<100%;,25.0,계속사업자,01,,287311270855.0,False,104.85408527221978,68.31831103679787,,False,20129,False,False,9,후성,093370,B+,B+,A,B,2025,,,,
00120216,KB손해보험,002550,1,부채비율≥200%;,25.0,계속사업자,01,,5717234000000.0,False,685.2048210725676,,,False,65121,False,False,1013,KB손해보험,002550,등급없음,등급없음,등급없음,A,2025,,,,
00136271,신성이엔지,011930,1,유동비율<100%;,25.0,계속사업자,01,,190711675037.0,False,158.13590951287577,76.86210593973688,,False,2612,False,False,541,신성이엔지,011930,C,C,B,B,2025,,,,
00149239,조일알미늄,018470,0,정상,0.0,계속사업자,01,,209575969367.0,False,96.16275073602677,141.70904752398113,,False,24222,False,False,303,조일알미늄,018470,C,C,C,C,2025,,,,
00612294,피엔티,137400,0,정상,0.0,계속사업자,01,,671526430625.0,False,118.76194715087205,134.7739193498881,,False,292,False,False,160,피엔티,137400,D,D,C,D,2025,,,,
00264547,KG이니시스,035600,1,유동비율<100%;,25.0,계속사업자,01,,398504123379.0,False,141.66830448679627,65.4082506561014,,False,58221,False,False,1005,KG이니시스,035600,C,C,B+,D,2025,,,,
00104768,가온전선,000500,0,정상,0.0,계속사업자,01,,726763054000.0,False,73.0231429733631,,,False,28302,False,False,907,가온전선,000500,B+,A,A+,B,2025,,,,
